City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
439,Apostolove,UA,2023-01-29 16:28:25,47.66,33.7137,30.94,79,87,9.57,overcast clouds
440,Carballo,ES,2023-01-29 16:28:25,43.213,-8.691,54.75,68,5,9.6,clear sky
441,Eureka,US,2023-01-29 16:26:55,40.8021,-124.1637,42.21,97,32,1.01,scattered clouds
442,Eenhana,NA,2023-01-29 16:28:26,-17.4667,16.3333,86.61,35,33,6.8,scattered clouds
443,Clyde River,CA,2023-01-29 16:28:26,70.4692,-68.5914,-27.85,92,32,2.39,scattered clouds
444,San Carlos De Bariloche,AR,2023-01-29 16:28:26,-41.1456,-71.3082,91.44,23,0,6.91,clear sky
445,Zhuhai,CN,2023-01-29 16:28:27,22.2769,113.5678,55.85,50,0,6.91,clear sky
446,Tashtyp,RU,2023-01-29 16:28:27,52.7939,89.8983,17.69,76,97,12.71,overcast clouds
447,Pangkalanbuun,ID,2023-01-29 16:28:28,-2.6833,111.6167,75.2,93,100,3.27,overcast clouds
448,Ancud,CL,2023-01-29 16:28:28,-41.8697,-73.8203,65.84,77,37,7.07,scattered clouds
449,De-Kastri,RU,2023-01-29 16:28:28,51.4667,140.7833,-18.78,98,14,6.17,few clouds
450,Buala,SB,2023-01-29 16:28:29,-8.145,159.5921,77.2,91,100,5.5,moderate rain
451,Boa Vista,BR,2023-01-29 16:28:29,2.8197,-60.6733,87.78,45,20,11.5,few clouds
452,Labrea,BR,2023-01-29 16:28:30,-7.2586,-64.7981,72.61,99,100,3.85,overcast clouds
453,Saint-Leu,RE,2023-01-29 16:28:30,-21.15,55.2833,83.26,82,95,8.23,overcast clouds
454,Zetel,DE,2023-01-29 16:28:30,53.4022,7.9645,40.95,96,100,8.99,overcast clouds
455,Satipo,PE,2023-01-29 16:28:31,-11.2522,-74.6386,81.73,61,100,2.46,light rain
456,Lewistown,US,2023-01-29 16:28:31,40.5992,-77.5714,45.34,87,0,4.61,clear sky
457,Maromitsa,RU,2023-01-29 16:28:31,59.8683,48.0123,14.77,92,100,9.62,overcast clouds
458,Shenjiamen,CN,2023-01-29 16:28:32,29.9576,122.298,44.56,50,0,8.25,clear sky
459,Illela,NG,2023-01-29 16:28:32,13.7292,5.2975,92.34,7,100,9.33,overcast clouds
460,Pagudpud,PH,2023-01-29 16:29:32,18.5616,120.7868,69.78,85,100,17.74,overcast clouds
461,Bilma,NE,2023-01-29 16:29:32,18.6853,12.9164,84.38,10,36,3.87,scattered clouds
462,Seoul,KR,2023-01-29 16:28:14,37.5683,126.9778,31.39,61,0,4.61,clear sky
463,Vestmannaeyjar,IS,2023-01-29 16:29:33,63.4427,-20.2734,36.59,93,40,10.36,scattered clouds
464,Kawalu,ID,2023-01-29 16:29:33,-7.3817,108.2082,72.46,93,99,2.48,overcast clouds
465,Paranga,RU,2023-01-29 16:29:34,56.7039,49.4047,8.85,96,96,9.08,overcast clouds
466,Saint Anthony,US,2023-01-29 16:29:34,45.0205,-93.218,1.45,71,0,10.36,clear sky
467,Tual,ID,2023-01-29 16:29:34,-5.6667,132.75,82.47,77,100,7.94,overcast clouds
468,Concepcion Del Oro,MX,2023-01-29 16:29:35,24.6333,-101.4167,57.92,41,49,4.09,scattered clouds
469,Korem,ET,2023-01-29 16:29:35,12.5058,39.5228,58.12,67,82,8.25,broken clouds
470,General Salgado,BR,2023-01-29 16:29:35,-20.6483,-50.3606,83.07,63,46,6.15,scattered clouds
471,Jieshi,CN,2023-01-29 16:29:36,22.8134,115.8257,54.72,52,31,11.36,scattered clouds
472,Saint-Pierre,RE,2023-01-29 16:28:21,-21.3393,55.4781,83.88,70,0,10.36,clear sky
473,Ruteng,ID,2023-01-29 16:29:36,-8.6136,120.4721,64.49,94,100,0.76,overcast clouds
474,Padang,ID,2023-01-29 16:29:36,-0.9492,100.3543,77.05,88,100,5.91,overcast clouds
475,Bandarbeyla,SO,2023-01-29 16:29:37,9.4942,50.8122,75.87,69,12,21.27,few clouds
476,Abaza,RU,2023-01-29 16:29:37,52.655,90.0928,15.08,88,99,5.77,overcast clouds
477,Sao Joao Da Barra,BR,2023-01-29 16:29:37,-21.6403,-41.0511,87.89,81,99,13.15,overcast clouds
478,Te Anau,NZ,2023-01-29 16:29:38,-45.4167,167.7167,49.93,65,76,0.56,broken clouds
479,Raudeberg,NO,2023-01-29 16:29:38,61.9875,5.1352,45.27,1,100,40.15,overcast clouds
480,Aitape,PG,2023-01-29 16:29:38,-3.1374,142.3475,77.9,85,59,2.51,broken clouds
481,Washington,US,2023-01-29 16:29:39,47.5001,-120.5015,19.98,62,53,1.57,broken clouds
482,Kutum,SD,2023-01-29 16:29:39,14.2,24.6667,82.22,10,54,6.24,broken clouds
483,Katangli,RU,2023-01-29 16:29:39,51.7102,143.2326,-13.41,90,10,14.56,clear sky
484,Ranau,MY,2023-01-29 16:29:40,5.9538,116.6641,70.23,98,93,1.59,light rain
485,Cherskiy,RU,2023-01-29 16:29:40,68.75,161.3,-19.37,99,72,3.74,broken clouds
486,Kavaratti,IN,2023-01-29 16:29:40,10.5669,72.642,80.74,69,38,10.6,scattered clouds
487,Kendari,ID,2023-01-29 16:29:23,-3.945,122.4989,75.85,91,91,1.57,overcast clouds
488,Tomatlan,MX,2023-01-29 16:29:41,19.9333,-105.25,82.65,33,5,0.69,clear sky
489,Port Hardy,CA,2023-01-29 16:29:41,50.6996,-127.4199,24.98,93,20,4.61,few clouds
490,Tiznit,MA,2023-01-29 16:29:41,29.5833,-9.5,60.26,26,0,2.35,clear sky
491,Venezuela,VE,2023-01-29 16:27:22,8.0,-66.0,87.94,34,51,14.9,broken clouds
492,Jalu,LY,2023-01-29 16:29:42,29.0331,21.5482,61.36,39,0,9.71,clear sky
493,Osmena,PH,2023-01-29 16:29:42,10.5208,119.9258,79.11,82,88,24.83,overcast clouds
494,Tanhacu,BR,2023-01-29 16:29:43,-14.0214,-41.2481,86.45,43,0,7.99,clear sky
495,Trapani,IT,2023-01-29 16:29:43,37.8333,12.6667,53.69,82,20,2.3,few clouds
496,Rawson,AR,2023-01-29 16:29:43,-43.3002,-65.1023,85.12,31,0,3.4,clear sky
497,Port Moresby,PG,2023-01-29 16:29:44,-9.4431,147.1797,76.42,94,40,4.61,light rain
498,Komsomolskiy,UZ,2023-01-29 16:29:44,40.4272,71.7189,30.92,74,100,4.61,mist
499,Saint-Augustin,CA,2023-01-29 16:29:44,51.226,-58.6502,7.03,72,26,20.2,scattered clouds
500,Yeppoon,AU,2023-01-29 16:29:45,-23.1333,150.7333,71.38,80,97,6.31,overcast clouds
501,Khudumelapye,BW,2023-01-29 16:29:45,-23.8833,24.75,91.67,21,80,9.17,broken clouds
502,Haines Junction,CA,2023-01-29 16:29:45,60.7522,-137.5108,-1.21,100,82,1.79,broken clouds
503,Araouane,ML,2023-01-29 16:29:46,18.9048,-3.5265,72.93,9,47,4.09,scattered clouds
504,Torrelavega,ES,2023-01-29 16:29:46,43.3494,-4.0479,49.05,66,93,3.4,overcast clouds
505,Umm Lajj,SA,2023-01-29 16:29:46,25.0213,37.2685,76.48,61,8,4.38,clear sky
506,San Joaquin,US,2023-01-29 16:29:47,37.9333,-121.3011,48.36,87,100,6.91,overcast clouds
507,Gobabis,NA,2023-01-29 16:29:47,-22.45,18.9667,90.16,22,65,5.95,broken clouds
508,Zhanaozen,KZ,2023-01-29 16:29:47,43.3,52.8,29.16,46,3,11.34,clear sky
509,Okha,RU,2023-01-29 16:30:48,53.5739,142.9478,-15.14,93,81,17.16,broken clouds
510,Dourbali,TD,2023-01-29 16:30:48,11.8091,15.8632,90.68,10,82,8.59,broken clouds
511,Tabou,CI,2023-01-29 16:30:48,4.423,-7.3528,82.0,74,100,7.87,overcast clouds
512,Sao Jose Da Coroa Grande,BR,2023-01-29 16:30:49,-8.8978,-35.1478,84.02,61,34,10.67,scattered clouds
513,Rudsar,IR,2023-01-29 16:30:49,37.1376,50.288,49.98,82,41,5.55,scattered clouds
514,Wagar,SD,2023-01-29 16:30:50,16.1525,36.2032,84.22,33,50,11.16,scattered clouds
515,Zakamensk,RU,2023-01-29 16:30:50,50.3741,103.2863,-2.61,96,99,3.53,overcast clouds
516,Beidao,CN,2023-01-29 16:30:50,34.5686,105.8933,33.66,39,0,3.38,clear sky
517,Nhulunbuy,AU,2023-01-29 16:30:51,-12.2333,136.7667,79.41,89,99,5.75,overcast clouds
518,Columbus,US,2023-01-29 16:28:12,39.9612,-82.9988,44.06,94,100,11.5,mist
519,Cherlak,RU,2023-01-29 16:30:51,54.155,74.8055,2.46,98,53,8.1,broken clouds
520,San Pedro,PH,2023-01-29 16:30:51,14.35,121.0167,76.23,77,20,3.44,few clouds
521,Qui Nhon,VN,2023-01-29 16:30:52,13.7667,109.2333,68.04,72,98,22.93,overcast clouds
522,Homer,US,2023-01-29 16:27:02,59.6425,-151.5483,35.47,88,100,5.75,overcast clouds
523,Sorland,NO,2023-01-29 16:30:52,67.667,12.6934,35.46,83,100,23.44,light rain
524,Broken Hill,AU,2023-01-29 16:30:53,-31.95,141.4333,68.18,87,100,10.16,overcast clouds
525,Tyulgan,RU,2023-01-29 16:30:53,52.3405,56.166,-3.87,99,69,3.06,broken clouds
526,Santa Vitoria Do Palmar,BR,2023-01-29 16:30:53,-33.5189,-53.3681,80.74,57,45,14.79,scattered clouds
527,Rio Claro,BR,2023-01-29 16:29:56,-22.4114,-47.5614,79.3,70,93,4.61,light rain
528,Manicore,BR,2023-01-29 16:30:54,-5.8092,-61.3003,76.95,83,0,1.14,light rain
529,Oksfjord,NO,2023-01-29 16:30:54,70.2396,22.3479,32.18,87,94,8.08,light snow
530,Brandon,US,2023-01-29 16:27:47,27.9378,-82.2859,80.2,70,0,8.05,clear sky
531,Hirara,JP,2023-01-29 16:30:54,24.8,125.2833,60.73,56,66,15.59,broken clouds
532,Yunhe,CN,2023-01-29 16:30:55,34.0833,119.7167,33.62,50,0,3.6,clear sky
533,Iracoubo,GF,2023-01-29 16:30:55,5.4802,-53.2011,79.92,73,44,9.73,scattered clouds
534,Slonim,BY,2023-01-29 16:30:56,53.0867,25.3219,30.33,92,100,10.74,overcast clouds
535,Balintore,GB,2023-01-29 16:30:56,57.7556,-3.9123,46.49,69,100,25.32,overcast clouds
536,Zhangye,CN,2023-01-29 16:30:56,38.9342,100.4517,24.87,34,51,6.6,broken clouds
537,Srandakan,ID,2023-01-29 16:30:57,-7.9386,110.2506,76.96,89,100,3.04,overcast clouds
538,Tougue,GN,2023-01-29 16:30:57,11.4667,-11.6,89.82,12,48,2.01,scattered clouds
539,Clyde,US,2023-01-29 16:30:57,41.3042,-82.9752,42.66,94,100,9.17,light rain
540,Lumberton,US,2023-01-29 16:30:58,34.6182,-79.0086,58.91,62,40,0.0,scattered clouds
541,Moron,AR,2023-01-29 16:30:58,-34.6534,-58.6198,88.02,59,0,10.33,clear sky
542,Ahipara,NZ,2023-01-29 16:30:59,-35.1667,173.1667,67.86,94,100,8.7,light rain
543,Redmond,US,2023-01-29 16:30:30,47.674,-122.1215,34.88,85,2,1.01,clear sky
544,Faanui,PF,2023-01-29 16:30:59,-16.4833,-151.75,80.4,76,13,13.4,few clouds
545,Atar,MR,2023-01-29 16:30:59,20.5169,-13.0499,73.62,26,33,11.48,scattered clouds
546,Krasnoborsk,RU,2023-01-29 16:31:00,61.5598,45.934,17.2,90,100,8.46,overcast clouds
547,Tucuma,BR,2023-01-29 16:31:00,-0.1833,-50.05,81.79,75,32,5.55,scattered clouds
548,Sturgeon Falls,CA,2023-01-29 16:31:00,46.3646,-79.9326,15.89,84,100,6.58,overcast clouds
549,Petropavlovsk-Kamchatskiy,RU,2023-01-29 16:26:17,53.0452,158.6483,25.39,59,75,4.47,broken clouds
550,Basoko,CD,2023-01-29 16:31:01,1.2391,23.616,77.56,66,48,5.68,scattered clouds
551,Key West,US,2023-01-29 16:26:34,24.5557,-81.7826,79.0,80,0,20.71,clear sky
552,Abeche,TD,2023-01-29 16:31:01,13.8292,20.8324,87.24,11,100,9.06,overcast clouds
553,Dali,CN,2023-01-29 16:31:02,25.7,100.1833,44.35,64,4,1.14,clear sky
554,Magdagachi,RU,2023-01-29 16:31:02,53.45,125.8,-28.73,100,90,2.01,overcast clouds
555,Watsa,CD,2023-01-29 16:32:02,3.0372,29.5355,74.59,35,42,2.19,scattered clouds
556,Porto Novo,BJ,2023-01-29 16:32:03,6.4965,2.6036,87.62,59,97,9.69,overcast clouds
557,Prince Rupert,CA,2023-01-29 16:32:03,54.3161,-130.3201,33.49,79,0,13.8,clear sky
558,Lucapa,AO,2023-01-29 16:32:03,-8.4192,20.7447,69.1,91,100,4.36,overcast clouds
559,Erenhot,CN,2023-01-29 16:32:04,43.6475,111.9767,11.37,69,2,7.87,clear sky
560,Harlingen,US,2023-01-29 16:27:54,26.1906,-97.6961,77.09,87,100,14.97,overcast clouds
561,Tawau,MY,2023-01-29 16:32:04,4.2498,117.8871,75.33,88,93,5.37,overcast clouds
562,Chiang Khong,TH,2023-01-29 16:32:05,20.2613,100.4046,60.06,71,1,3.36,clear sky
563,Yushan,CN,2023-01-29 16:32:05,31.3776,120.9543,43.99,53,0,4.21,clear sky
564,Guerrero Negro,MX,2023-01-29 16:27:12,27.9769,-114.0611,56.19,75,5,3.04,clear sky
565,The Valley,AI,2023-01-29 16:28:16,18.217,-63.0578,82.26,69,40,14.97,scattered clouds
566,Sagae,JP,2023-01-29 16:32:06,38.3725,140.2725,25.09,94,97,0.94,overcast clouds
567,Acarau,BR,2023-01-29 16:32:06,-2.8856,-40.12,84.63,62,32,14.9,scattered clouds
568,Isangel,VU,2023-01-29 16:32:07,-19.55,169.2667,78.94,85,29,3.49,scattered clouds
569,Ukiah,US,2023-01-29 16:30:02,39.1502,-123.2078,41.38,89,0,0.0,clear sky
570,Beyneu,KZ,2023-01-29 16:32:07,45.3167,55.2,29.53,72,6,12.1,clear sky
571,Roald,NO,2023-01-29 16:32:07,62.5833,6.1333,48.33,87,75,34.52,broken clouds
572,Ola,RU,2023-01-29 16:32:08,59.5833,151.2833,10.62,78,100,10.47,overcast clouds
573,Shelburne,CA,2023-01-29 16:32:08,44.0787,-80.2041,24.91,91,100,9.86,light snow
574,Udankudi,IN,2023-01-29 16:32:09,8.4333,78.0167,77.99,78,59,14.0,broken clouds
575,Merauke,ID,2023-01-29 16:32:09,-8.4667,140.3333,80.17,82,100,2.8,overcast clouds
576,Simao,CN,2023-01-29 16:32:09,22.7886,100.9748,46.92,94,0,2.62,clear sky
577,Arkadelphia,US,2023-01-29 16:32:10,34.1209,-93.0538,59.18,100,100,5.75,mist
578,Nyazepetrovsk,RU,2023-01-29 16:32:10,56.0531,59.6028,10.63,95,99,6.62,overcast clouds
579,Gao,ML,2023-01-29 16:32:10,16.6362,1.637,77.88,5,87,6.24,overcast clouds
580,Pacifica,US,2023-01-29 16:32:11,37.6138,-122.4869,50.68,77,75,24.16,broken clouds
581,Nha Trang,VN,2023-01-29 16:32:11,12.25,109.1833,69.8,82,80,13.0,broken clouds
582,Barranca,PE,2023-01-29 16:32:12,-10.75,-77.7667,76.23,67,94,7.67,overcast clouds
583,Coahuayana,MX,2023-01-29 16:32:12,18.7333,-103.6833,87.84,26,1,4.47,clear sky
584,Ayr,GB,2023-01-29 16:32:12,55.4627,-4.6339,49.89,93,75,21.85,broken clouds
585,Arandis,NA,2023-01-29 16:32:13,-22.4167,14.9667,71.46,55,4,10.11,clear sky
586,Barra Do Corda,BR,2023-01-29 16:32:13,-5.5,-45.25,87.4,57,30,4.76,scattered clouds
587,Nioro,GM,2023-01-29 16:32:13,13.35,-15.75,90.48,7,92,7.74,overcast clouds
588,Praxedis Guerrero,MX,2023-01-29 16:32:14,31.3667,-106.0167,47.66,24,13,3.27,few clouds
589,Port-Gentil,GA,2023-01-29 16:32:14,-0.7193,8.7815,87.76,66,20,6.91,few clouds
590,Santa Lucia,ES,2023-01-29 16:32:15,27.9117,-15.5407,57.76,59,75,11.5,broken clouds
591,Yining,CN,2023-01-29 16:32:15,29.0361,114.5636,38.48,44,0,1.9,clear sky
592,Kayes,ML,2023-01-29 16:32:16,14.0,-11.0,88.7,7,89,9.04,overcast clouds
593,Acajutla,SV,2023-01-29 16:32:16,13.5928,-89.8275,86.31,42,23,4.88,few clouds
594,Khandyga,RU,2023-01-29 16:32:16,62.6667,135.6,-52.89,100,76,0.54,broken clouds
595,Plainview,US,2023-01-29 16:30:54,40.7765,-73.4673,50.63,73,0,12.66,clear sky
596,Colwyn Bay,GB,2023-01-29 16:32:17,53.2948,-3.7267,46.56,86,81,14.74,broken clouds
597,Mountain Home,US,2023-01-29 16:32:17,43.133,-115.6912,20.14,82,100,8.05,overcast clouds
598,Kewanee,US,2023-01-29 16:32:18,41.2456,-89.9248,20.48,87,100,11.86,overcast clouds
599,Darhan,MN,2023-01-29 16:32:18,49.4867,105.9228,-0.62,96,96,3.83,overcast clouds
600,Ocos,GT,2023-01-29 16:33:19,14.5094,-92.1933,84.38,61,3,7.43,clear sky
601,Guadalupe Y Calvo,MX,2023-01-29 16:33:19,26.1,-106.9667,51.15,50,14,8.72,few clouds
602,Seredeyskiy,RU,2023-01-29 16:33:19,54.0507,35.2318,24.84,79,100,7.2,overcast clouds
603,Jaciara,BR,2023-01-29 16:33:20,-15.9653,-54.9683,83.37,58,92,2.53,overcast clouds
604,Asau,RO,2023-01-29 16:33:20,46.4333,26.4,27.52,95,92,0.6,overcast clouds
605,Japura,ID,2023-01-29 16:33:20,-0.3167,102.35,72.25,98,100,2.48,overcast clouds
606,Giddalur,IN,2023-01-29 16:33:21,15.35,78.9167,67.89,92,16,3.71,few clouds
607,Ndele,CF,2023-01-29 16:33:21,8.4109,20.6473,87.91,13,57,5.06,broken clouds
608,Pelym,RU,2023-01-29 16:33:21,61.0108,61.9978,13.95,86,99,8.21,overcast clouds
609,Khilok,RU,2023-01-29 16:33:22,51.3674,110.4676,2.66,96,98,2.66,overcast clouds
610,Cabedelo,BR,2023-01-29 16:31:53,-6.9811,-34.8339,88.47,65,17,13.44,few clouds
611,Cuamba,MZ,2023-01-29 16:33:22,-14.8031,36.5372,72.0,93,74,1.74,broken clouds
612,New Iberia,US,2023-01-29 16:29:47,30.0035,-91.8187,64.47,94,100,8.05,heavy intensity rain
613,Bardiyah,LY,2023-01-29 16:33:23,31.7561,25.0865,58.21,62,4,8.48,clear sky
614,Kieta,PG,2023-01-29 16:33:23,-6.2167,155.6333,78.85,86,98,4.25,overcast clouds
615,Agadez,NE,2023-01-29 16:33:23,19.75,10.25,71.35,6,87,7.65,overcast clouds
616,Warora,IN,2023-01-29 16:33:24,20.2333,79.0,75.13,35,2,1.1,clear sky
617,Hualmay,PE,2023-01-29 16:33:24,-11.0964,-77.6139,76.53,70,84,8.37,broken clouds
618,Micheweni,TZ,2023-01-29 16:33:25,-4.9667,39.8333,79.99,76,81,15.35,broken clouds
619,Ongandjera,NA,2023-01-29 16:33:25,-17.8833,15.0667,88.2,30,35,1.34,scattered clouds
620,Egvekinot,RU,2023-01-29 16:33:25,66.3167,-179.1667,12.49,92,84,10.56,broken clouds
621,Panjab,AF,2023-01-29 16:33:26,34.388,67.0233,20.97,96,100,1.79,snow
622,Mahibadhoo,MV,2023-01-29 16:33:26,3.7833,72.9667,80.17,77,15,7.36,few clouds
623,Otradnoye,RU,2023-01-29 16:33:26,59.7775,30.8181,33.85,89,100,9.86,overcast clouds
624,Maksatikha,RU,2023-01-29 16:33:27,57.797,35.8825,24.06,94,100,6.49,overcast clouds
625,Bichura,RU,2023-01-29 16:33:27,50.5881,107.6022,4.93,93,100,1.3,overcast clouds
626,Puerto Carreno,CO,2023-01-29 16:29:24,6.189,-67.4859,87.78,48,0,11.5,clear sky
627,Glenwood Springs,US,2023-01-29 16:33:27,39.5505,-107.3248,31.06,77,100,14.97,fog
628,Atherton,GB,2023-01-29 16:33:28,53.5237,-2.4935,46.47,87,89,1.99,overcast clouds
629,Guamuchil,MX,2023-01-29 16:33:28,25.4667,-108.1,61.68,51,28,1.57,scattered clouds
630,Sosnytsya,UA,2023-01-29 16:33:29,51.5239,32.4999,27.14,78,91,5.48,overcast clouds
631,Posse,BR,2023-01-29 16:33:29,-14.0931,-46.3694,81.7,58,88,1.34,overcast clouds
632,Sinnamary,GF,2023-01-29 16:33:29,5.3833,-52.95,80.2,72,36,9.53,scattered clouds
633,Peniche,PT,2023-01-29 16:33:30,39.3558,-9.3811,55.56,57,2,9.35,clear sky
634,Farafangana,MG,2023-01-29 16:33:30,-22.8167,47.8333,80.37,78,77,5.7,light rain
635,Oussouye,SN,2023-01-29 16:33:31,12.485,-16.5469,95.18,16,97,12.1,overcast clouds
636,Kerema,PG,2023-01-29 16:33:31,-7.9631,145.7785,76.6,92,100,6.62,overcast clouds
637,Alofi,NU,2023-01-29 16:33:31,-19.0595,-169.9187,73.29,100,54,3.44,light rain
638,Solnechnyy,RU,2023-01-29 16:33:32,50.7214,136.6319,-22.13,96,37,3.56,scattered clouds
639,Nikel,RU,2023-01-29 16:33:32,69.4128,30.222,26.78,92,100,22.3,light snow
640,Fort Nelson,CA,2023-01-29 16:30:30,58.8053,-122.7002,-4.41,77,75,0.0,broken clouds
641,Alyangula,AU,2023-01-29 16:33:33,-13.8483,136.4192,81.97,79,93,9.35,overcast clouds
642,Machali,CL,2023-01-29 16:33:33,-34.1833,-70.6667,83.48,30,0,10.36,clear sky
643,Oltu,TR,2023-01-29 16:33:34,40.5498,42.0013,34.0,95,100,2.68,light snow
644,Baykit,RU,2023-01-29 16:33:34,61.67,96.37,-0.09,100,99,1.14,overcast clouds
645,Savelugu,GH,2023-01-29 16:33:34,9.6244,-0.8253,95.59,8,100,5.55,overcast clouds
646,Maniitsoq,GL,2023-01-29 16:34:35,65.4167,-52.9,21.04,90,100,18.86,snow
647,Nayagarh,IN,2023-01-29 16:34:35,20.1333,85.1,65.55,87,0,2.21,clear sky
648,Srednekolymsk,RU,2023-01-29 16:34:35,67.45,153.6833,-23.37,96,100,4.83,overcast clouds
649,Goundam,ML,2023-01-29 16:34:36,16.4145,-3.6708,76.62,6,100,5.66,overcast clouds
650,Havelock,US,2023-01-29 16:34:36,34.8791,-76.9013,65.95,61,46,3.0,scattered clouds
651,Daugai,LT,2023-01-29 16:34:37,54.3667,24.3333,31.59,94,100,13.33,light snow
652,Diamantino,BR,2023-01-29 16:34:37,-14.4086,-56.4461,81.97,65,92,6.33,overcast clouds
653,Lazurne,UA,2023-01-29 16:34:37,46.084,32.5295,33.55,93,100,19.53,overcast clouds
654,Waddan,LY,2023-01-29 16:34:38,29.1614,16.139,54.28,25,0,9.04,clear sky
655,Ostroh,UA,2023-01-29 16:34:38,50.3294,26.5143,28.02,71,85,6.24,overcast clouds
656,Dvubratskiy,RU,2023-01-29 16:34:38,45.2389,39.805,40.95,73,100,6.35,overcast clouds
657,Sibiti,CG,2023-01-29 16:34:39,-3.6819,13.3499,72.01,95,100,3.62,overcast clouds
658,Hit,IQ,2023-01-29 16:32:45,33.6416,42.8251,58.48,51,72,9.55,broken clouds
659,Troitskoye,RU,2023-01-29 16:34:39,52.9821,84.6757,14.18,93,100,11.48,light snow
